203,typhoon babs heads toward south china flooding taiwan ,475, taipei taiwan (ap) typhoon babs brought torrential rains and landslides to taiwan and lashed hong kong with strong winds sunday after killing more than 150 people in the philippines and leaving hundreds of thousands homeless the central weather bureau said,C:\Users\rishi\Desktop\docs\docs\d31011t\APW19981025.0231
204,typhoon babs heads toward south china flooding taiwan ,478, taipei taiwan (ap) typhoon babs brought torrential rains and landslides to taiwan and lashed hong kong with strong winds sunday after killing at least 156 people in the philippines and leaving hundreds of thousands homeless the hong kong observatory said,C:\Users\rishi\Desktop\docs\docs\d31011t\APW19981025.0412
205,weakened babs heads toward china ,93, taipei taiwan (ap) typhoon babs weakened into severe tropical storm sunday night after it triggered massive flooding and landslides in taiwan and slammed hong kong with strong winds the storm earlier killed at least 156 people in the philippines and,C:\Users\rishi\Desktop\docs\docs\d31011t\APW19981025.0922
206,philippine president donates one year salary to typhoon victims ,232, manila philippines (ap) president joseph estrada on thursday donated 600 000 pesos (dlrs 15 000) the equivalent of his salary for one year to fund for victims of recent typhoons in the philippines the presidential palace said estrada gave the money to,C:\Users\rishi\Desktop\docs\docs\d31011t\APW19981029.0560
207,weak demand seen lowering inflation in philippines in october ,345, manila philippines (ap) weak consumer demand is expected to have lowered inflation pressure on all commodity groups in the philippines in october economists said wednesday the economists said they expect october inflation to be 9.8 percent year on year down,C:\Users\rishi\Desktop\docs\docs\d31011t\APW19981104.0507
208,cooking oil prices rising in philippines due to shortfall ,243, manila philippines (ap) the price of cooking oil in the philippines has risen drastically this month because of retailers speculating on shortfall in copra production the government said thursday norberto boceta deputy administrator of the philippine coconut authority said the,C:\Users\rishi\Desktop\docs\docs\d31011t\APW19981112.0305
209,weather ,333, national forecast &ql snow advisories were issued thursday for the san juan mountains in southeast colorado as moist air drawn northward by distant upper level low pressure system over northern nevada was forced to ascend the sloping terrain on friday,C:\Users\rishi\Desktop\docs\docs\d31011t\NYT19981022.0367
210,abortion provider killed by sniper's bullet ,798, dr barnett slepian an obstetrician with practice in suburban buffalo n.y. returned home from synagogue friday night with his wife lynn and greeted his four sons then he stepped into his kitchen where sniper's bullet crashed through back window and,C:\Users\rishi\Desktop\docs\docs\d31013t\NYT19981024.0136
211,abortion provider killed by sniper's bullet ,828, dr barnett slepian an obstetrician with practice in suburban buffalo n.y. returned home from synagogue friday night with his wife lynn and greeted his four sons then he stepped into his kitchen where sniper's bullet crashed through back window and,C:\Users\rishi\Desktop\docs\docs\d31013t\NYT19981024.0193
212,murdered doctor remembered as conscientious and courageous ,987, amherst n.y some of those whom knew him said dr barnett slepian continued to perform abortions in the face of death threats because he had what one friend called ``a stubborn kind of courage.'' others said he persisted because he,C:\Users\rishi\Desktop\docs\docs\d31013t\NYT19981025.0178
213,(attn n.y.) sniper in abortion doctor slaying is still at large ,285, amherst n.y with no arrests reported in friday night's slaying of dr barnett slepian the three doctors who publicly acknowledge performing abortions in the buffalo area remained in seclusion sunday as residents of this quiet buffalo suburb reeled from the,C:\Users\rishi\Desktop\docs\docs\d31013t\NYT19981025.0186
214,editorial violence against abortion doctors ,486, the new york times said in an editorial on monday oct 26 the murder of dr barnett slepian is the latest depraved assault on the small number of courageous physicians who still risk their safety to perform legal abortions in,C:\Users\rishi\Desktop\docs\docs\d31013t\NYT19981025.0188
215,web site owner says he had no advance word on doctor's slaying ,496, neal horsley 54 year old computer programmer in carrollton ga. does not understand what the fuss is about three years ago he established web site called ``the nuremberg files '' list attempting in his words ``to record the name of every,C:\Users\rishi\Desktop\docs\docs\d31013t\NYT19981025.0236
216,abortion and campaign funds dominate attorney general debate ,650, new york in the second and final debate in the race for state attorney general eliot spitzer the democratic challenger accused republican incumbent dennis vacco on sunday of ignoring the threat posed by radical anti abortion advocates thereby helping to,C:\Users\rishi\Desktop\docs\docs\d31013t\NYT19981025.0239
217,five sniper attacks on abortion doctors since 1994 ,350, five sniper attacks against abortion doctors in canada and the united states have occurred in the last four years within few weeks of nov 11 or veterans day date observed as remembrance day in canada but which some anti abortion,C:\Users\rishi\Desktop\docs\docs\d31013t\NYT19981025.0249
218,killing of doctor becomes factor in political races ,674, the killing of dr barnett slepian gynecologist in buffalo who performed abortions has become factor in at least two campaigns in new york say political consultants and some campaign advisers in the race for attorney general the democratic candidate eliot,C:\Users\rishi\Desktop\docs\docs\d31013t\NYT19981026.0446
219,abortion clinic in buffalo vows to continue slain doctor's work ,756, buffalo n.y with federal marshals posted outside and protesters waving pictures of aborted fetuses from the sidewalk the clinic where dr barnett a slepian performed abortions until he was slain on friday night reopened here tuesday and its director vowed,C:\Users\rishi\Desktop\docs\docs\d31013t\NYT19981027.0421
220,fire at halloween teen dance kills 60 ,671, goteborg sweden (ap) fire turned dance hall jammed with teen age halloween revelers into deathtrap killing 60 people and injuring 162 others in sweden's second largest city police earlier had reported 65 dead but backed off that figure friday evening,C:\Users\rishi\Desktop\docs\docs\d31022t\APW19981030.1037
221,fire at halloween teen dance kills 60 ,129, goteborg sweden (ap) fire turned dance hall jammed with teen age halloween revelers into deathtrap killing 60 people and injuring 162 others in sweden's second largest city police earlier had reported 65 dead but backed off that figure friday evening,C:\Users\rishi\Desktop\docs\docs\d31022t\APW19981030.1041
222,at least 60 killed in fire at halloween dance in sweden ,244, goteborg sweden (ap) fire turned swedish dance hall jammed with teen age halloween revelers into deathtrap killing 60 people and injuring 155 the fast spreading fire that broke out just few minutes before midnight thursday gutted the building and left,C:\Users\rishi\Desktop\docs\docs\d31022t\APW19981030.1046
223,mourning and dread wrack swedes after fire kills 60 teens at dance ,655, goteborg sweden (ap) hundreds of teen agers jammed into an upstairs hall planning to dance the night away but by the time the sun rose friday they were dead clinging to life in hospitals or weeping in disbelief at fire,C:\Users\rishi\Desktop\docs\docs\d31022t\APW19981030.1066
224,flowers and quiet tears as swedes mourn teen age fire victims ,634, goteborg sweden (ap) panicky telephone call in poor swedish was the first word that authorities got of fire racing through dance hall crowded with immigrant teen agers delaying fire squads' response to the blaze that killed 60 and injured 162,C:\Users\rishi\Desktop\docs\docs\d31022t\APW19981031.0314
225,flowers and quiet tears as swedes mourn teen age fire victims ,651, goteborg sweden (ap) forensic experts examining heavily burned bodies were able saturday to identify more of the 60 young people who died in dance hall fire but the catastrophe's most tormenting question was still unanswered how could it happen what,C:\Users\rishi\Desktop\docs\docs\d31022t\APW19981031.0551
226,reports signs point to arson in swedish fire that killed 60 ,551, goteborg sweden (ap) officials offered no word sunday on what might have caused the dance hall fire that killed 60 young people but reports of grim possibilities abounded in newspapers and while the officials were telling journalists that they had,C:\Users\rishi\Desktop\docs\docs\d31022t\APW19981101.0536
227,reports signs point to arson in swedish fire that killed 60 ,573, goteborg sweden (ap) officials offered no word sunday on what might have caused the dance hall fire that killed 60 young people but reports of grim possibilities abounded in newspapers and while the officials were telling journalists that they had,C:\Users\rishi\Desktop\docs\docs\d31022t\APW19981101.0556
228,death toll in swedish fire rises to 62 ,274, goteborg sweden (ap) after clinging to life for three days two youths trapped in dance hall fire died early monday bringing the death toll in the inferno to 62 with another 17 people still in intensive care the figure could,C:\Users\rishi\Desktop\docs\docs\d31022t\APW19981102.0190
229,scores of youths die in club fire in sweden ,752, goteborg sweden they were teen agers whose parents had brought them here from homes torn by war or terror from bosnia eritrea somalia and others and in their new country they formed new bonds through school and music and parties,C:\Users\rishi\Desktop\docs\docs\d31022t\NYT19981030.0329
230,thousands rally in tehran to protest key assembly election ,282, tehran iran (ap) thousands of pro democracy demonstrators rallied in tehran park sunday to protest the rejection of scores of candidates for the election of powerful assembly the council of guardians which is dominated by political hard liners has rejected,C:\Users\rishi\Desktop\docs\docs\d31027t\APW19981018.0638
231,hard liners urge iranians to vote to avoid embarrassment ,494, tehran iran (ap) fearing an embarrassing low turnout in key election friday senior conservative clerics fervently urged iranians to vote in large numbers to show confidence in the 19 year old islamic regime the hard line controlled state tehran radio,C:\Users\rishi\Desktop\docs\docs\d31027t\APW19981022.0848
232,iranians vote in key assembly election amid fears of low turnout ,527, tehran iran (ap) iranians voted friday to elect key assembly expected to be dominated by hard line clergymen who favor unhindered powers for iran's supreme leader the state controlled media reported an ``unprecedented and unique'' turnout but gave no figures,C:\Users\rishi\Desktop\docs\docs\d31027t\APW19981023.0519
233,elections to key iranian assembly apparently marred by low turnout ,482, tehran iran (ap) iran's official media boasted about huge turnout in elections friday for the council that oversees the country's supreme leader but many polling stations were nearly empty in tehran the capital and largest city and where some voters,C:\Users\rishi\Desktop\docs\docs\d31027t\APW19981023.1147
234,hard liners take lead in national elections for key assembly ,461, tehran iran (ap) conservative muslim clerics were leading in national elections for key assembly that elects and oversees iran's supreme leader according to partial results saturday the trend offered no surprise since most of the 167 candidates in friday' elections,C:\Users\rishi\Desktop\docs\docs\d31027t\APW19981024.0182
235,hard liners take lead in national elections for key assembly ,457, tehran iran (ap) conservative muslim clerics were leading in national elections for key assembly that elects and oversees iran's supreme leader according to partial results saturday the trend offered no surprise since most of the 167 candidates in friday' elections,C:\Users\rishi\Desktop\docs\docs\d31027t\APW19981024.0186
236,urgent ,105, tehran iran (ap) iran's conservatives won decisive victory in elections for clergy based assembly that oversees the country's supreme leader official results showed sunday the results came as no surprise since most moderates had been dropped from the ballot in,C:\Users\rishi\Desktop\docs\docs\d31027t\APW19981025.0209
237,hard liners win national elections for key iranian assembly ,101, tehran iran (ap) iran's conservatives won decisive victory in elections for clergy based assembly that oversees the country's supreme leader official results showed sunday the results came as no surprise since most moderates had been dropped from the ballot in,C:\Users\rishi\Desktop\docs\docs\d31027t\APW19981025.0210
238,hard liners win national elections for key iranian assembly ,385, tehran iran (ap) iran's conservatives won decisive victory in elections for clergy based assembly that oversees the country's supreme leader official results showed sunday the results were expected since most moderates had been dropped from the ballot in advance of,C:\Users\rishi\Desktop\docs\docs\d31027t\APW19981025.0218
239,hard liners win national elections for key iranian assembly ,383, tehran iran (ap) iran's conservatives won decisive victory in elections for clergy based assembly that oversees the country's supreme leader official results showed sunday the results were expected since most moderates had been dropped from the ballot in advance of,C:\Users\rishi\Desktop\docs\docs\d31027t\APW19981025.0234
240,georges goes down in history as `the hurricane that wouldn't die' ,566, san juan puerto rico (ap) it plowed over and past 17 caribbean islands crashing into the lives of more than 30 million people as each island fell prey to hurricane georges' battering winds the casualties mounted they are mounting still,C:\Users\rishi\Desktop\docs\docs\d31028t\APW19981003.0141
241,san juan from tourists ,464, things could have been worse georges flirted with catastrophic 150 mph (240 kph) winds over the atlantic but entered the caribbean near guadeloupe in somewhat diminished state still by the time georges left cuba four days and 1 200 miles (1 900,C:\Users\rishi\Desktop\docs\docs\d31028t\APW19981003.0142
242,u.s taxpayers will pay huge sums to rebuild puerto rican homes ,469, san juan puerto rico (ap) at shelter in puerto rico last week hillary rodham clinton spoke of dlrs 39 million dollar u.s grant to rebuild hurricane ravaged homes but two weeks after hurricane georges pummeled this u.s territory thousands still,C:\Users\rishi\Desktop\docs\docs\d31028t\APW19981004.0574
243,death toll rises in haitian town washed away by hurricane georges ,255, port au prince haiti (ap) searchers recovered more bodies over the weekend from tons of gravel deposited by storm flooding in southeastern haitian town pushing the national death toll from hurricane georges past 150 officials said monday seventeen bodies were,C:\Users\rishi\Desktop\docs\docs\d31028t\APW19981005.1108
244,haiti doesn't have money to rebuild after hurricane georges ,373, port au prince haiti (ap) haiti has only dlrs 23 million to rebuild roads bridges and irrigation canals destroyed by hurricane georges less than half of what is needed for just the hardest hit areas the government says even before,C:\Users\rishi\Desktop\docs\docs\d31028t\APW19981031.0317
245,weather ,334, &ql national forecast &ql frost will cover patches of the landscape from the western great lakes to the northern ohio valley on friday morning high pressure stretching from manitoba to west virginia will promote mainly sunny but very cool conditions,C:\Users\rishi\Desktop\docs\docs\d31028t\NYT19981001.0271
246,wwus in key west is voice in the storm ,296, the voice that haunts bill becker is woman's filled with fear who dialed in the dark on sept 25 as hurricane georges reached its 100 mph peak over the florida keys she was huddled in closet her house shaking phone,C:\Users\rishi\Desktop\docs\docs\d31028t\NYT19981004.0072
247,georges was an island hopper ,1550, for 11 days last month hurricane georges plowed across the caribbean killing at least 500 people and inflicting property damage estimated at more than $5 billion as it weaved through nearly dozen countries before expiring as an early fall rainstorm,C:\Users\rishi\Desktop\docs\docs\d31028t\NYT19981020.0178
248,hurricanes expose thin insurance coverage of puerto rico homeowners ,1347, san juan puerto rico in many ways the capital of puerto rico does not look strikingly different from cities in the 50 states like miami houston and parts of new york there are plenty of modern new office buildings condominiums,C:\Users\rishi\Desktop\docs\docs\d31028t\NYT19981026.0341
249,how nations run disasters as guide ,614, managua nicaragua natural disaster as terrible as hurricane mitch which killed more than 10 000 people in central america in the past two weeks and left nearly million more homeless teaches lot about the way society does or does not work,C:\Users\rishi\Desktop\docs\docs\d31028t\NYT19981107.0072
250,as spending bills lag the democrats attack ,776, washington with just five days until money for the new fiscal year runs out president clinton and congressional democrats on monday escalated their criticism of republican leaders for not moving faster on the 13 spending bills needed to keep the,C:\Users\rishi\Desktop\docs\docs\d31031t\NYT19981005.0441
251,anti enviro congress on collision course with public ,809, congress is playing ``chicken'' with the president and the american public the federal government is now running on borrowed time the federal fiscal year ends on sept 30 there would have been massive shutdown of federal agencies on oct 1,C:\Users\rishi\Desktop\docs\docs\d31031t\NYT19981006.0047
252,anti enviro congress on collision course with public ,803, congress is playing ``chicken'' with the president and the american public the federal government is now running on borrowed time the federal fiscal year ends on sept 30 there would have been massive shutdown of federal agencies on oct 1,C:\Users\rishi\Desktop\docs\docs\d31031t\NYT19981006.0127
253,house gop may soften on spending to clear decks for clinton inquiry ,1060, washington with four days until temporary financing for the government runs out house republican leaders tuesday demonstrated new willingness to resolve several of the spending issues that had pointed toward government shutdown republicans want to keep the spotlight on the,C:\Users\rishi\Desktop\docs\docs\d31031t\NYT19981006.0391
254,editorial budget showdown in washington ,378, the new york times said in an editorial for wednesday oct 7 in an atmosphere already bitter over impeachment proceedings president clinton and republican congressional leaders are heading toward another nasty confrontation on the budget that threatens to shut down,C:\Users\rishi\Desktop\docs\docs\d31031t\NYT19981006.0397
255,clinton's aides and gop try to resolve budget issues ,500, washington with three days until temporary financing of the government expires republican leaders met wednesday night with white house officials in their first high level attempt to resolve dozens of spending issues and avoid government shutdown the unresolved issues include,C:\Users\rishi\Desktop\docs\docs\d31031t\NYT19981007.0399
256,republicans list terms for imf payout ,432, washington republican congressional leaders presented the clinton administration thursday with list of lending conditions that they want imposed on the international monetary fund in order for congress to approve $18 billion in new money for the imf administration and congressional,C:\Users\rishi\Desktop\docs\docs\d31031t\NYT19981008.0412
257,congress extends deadline on stalled spending talks ,652, washington budget negotiations faltered friday prompting congress to delay until midnight monday its deadline for passing spending bill to keep the government open republican leaders vowed they would not let the government shut down at the same time many rank,C:\Users\rishi\Desktop\docs\docs\d31031t\NYT19981009.0452
258,congress works on tax cut plan that may win bipartisan support ,500, washington with the republican plan for big tax cut having died without coming to vote in the senate congress scrambled friday to put together far smaller tax package that could win bipartisan support after giving up hope that the senate,C:\Users\rishi\Desktop\docs\docs\d31031t\NYT19981009.0476
259,u.s seeking others' input on new rules for imf ,543, washington the clinton administration has begun to consult foreign governments about changes that will be demanded of the international monetary fund under deal with congress to provide the fund with $18 billion administration and congressional officials said sunday the administration,C:\Users\rishi\Desktop\docs\docs\d31031t\NYT19981011.0181
260,push to buy palm shows microsoft's aggression is consistent ,556, san francisco in recent move that indicated he has no intention of backing away from his company's aggressive business tactics microsoft corp.'s chairman bill gates has proposed acquiring the software business behind 3com corp.'s popular palm pilot hand held computer,C:\Users\rishi\Desktop\docs\docs\d31033t\NYT19981018.0102
261,government lays out its case against microsoft ,945, washington after months of noisy prelude the antitrust trial against the microsoft corp opened in federal court monday morning with pointed personal attack on bill gates the company's chairman who testified in taped deposition that he knew little if anything,C:\Users\rishi\Desktop\docs\docs\d31033t\NYT19981019.0284
262,antitrust case relies on events at 1995 meeting ,639, washington the government's case against microsoft is narrative that revolves around netscape communications corp and the government's leading witness james barksdale netscape's 55 year old president and chief executive in his 127 pages of written testimony released monday afternoon barksdale,C:\Users\rishi\Desktop\docs\docs\d31033t\NYT19981019.0476
263,microsoft defends its tactics as good for the economy ,888, washington stinging from the government's opening statement defiant microsoft corp forcefully defended its chairman bill gates in federal court on tuesday asserting that the no holds barred tactics of his company are not only common in the computer industry but,C:\Users\rishi\Desktop\docs\docs\d31033t\NYT19981020.0315
264,back in redmond microsoft's profit machine keeps humming ,575, demonstrating yet again the power of its franchise the microsoft corp tuesday reported that its quarterly earnings had risen 58 percent over their level year earlier far exceeding wall street estimates microsoft the world's leading maker of computer software said,C:\Users\rishi\Desktop\docs\docs\d31033t\NYT19981020.0345
265,push to buy palm shows microsoft's aggression is consistent ,557, san francisco in recent move that indicated he has no intention of backing away from his company's aggressive business tactics microsoft corp.'s chairman bill gates has proposed acquiring the software business behind 3com corp.'s popular palm pilot hand held computer,C:\Users\rishi\Desktop\docs\docs\d31033t\NYT19981021.0064
266,what the sherman act actually says ,252, following is the text of the first two sections of the sherman act as passed by congress in 1890 as the foundation on which federal antitrust law has been built the act has been amended several times elevating the crime,C:\Users\rishi\Desktop\docs\docs\d31033t\NYT19981021.0066
267,microsoft says netscape sought an arrangement ,885, washington attempting to refute central allegation in the government's antitrust case microsoft corp on wednesday produced secret e mail message from the chairman of netscape communications corp seeking microsoft's cooperation offering to stay out of its way and suggesting that,C:\Users\rishi\Desktop\docs\docs\d31033t\NYT19981021.0400
268,microsoft disputes netscape meeting account ,745, washington lawyer for microsoft corp on thursday portrayed the company's competitor in the internet software business netscape communications corp. as willing and eager participant in deal making that culminated in june 1995 meeting at which the government and netscape now,C:\Users\rishi\Desktop\docs\docs\d31033t\NYT19981022.0507
269,economic view even amid hi tech revolution evolution is the norm ,634, washington the new economy is on trial here along with microsoft corp sure the company is the one in the dock but the outcome of the case against microsoft will establish the ground rules for how the doctrine of antitrust,C:\Users\rishi\Desktop\docs\docs\d31033t\NYT19981023.0251
270,in aftermath of embassy bombing many kenyans left needy ,609, nairobi kenya (ap) solemn faced kenyans whose relatives were killed in the terrorist bombing of u.s embassy collected benefits on friday they said failed to compensate for their losses ``it's not enough nothing could be enough '' beatrice akoth yongo widow,C:\Users\rishi\Desktop\docs\docs\d31038t\APW19981002.0556
271,u.s officials seek extra time for extradition of terror suspect ,239, munich germany (ap) u.s prosecutors have asked for 20 day extension to provide germany with paperwork necessary to extradite top lieutenant of saudi terrorist suspect osama bin laden officials said saturday mamdouh mahmud salim 40 of sudan has been jailed,C:\Users\rishi\Desktop\docs\docs\d31038t\APW19981003.0517
272,new evidence ties sudanese to bin laden u.s asserts ,624, washington the united states has obtained new evidence to link the owner of sudanese factory destroyed in u.s cruise missile strike last month to terrorist group backed by osama bin laden the suspected mastermind of the bombings of two u.s,C:\Users\rishi\Desktop\docs\docs\d31038t\NYT19981003.0093
273,embassy bomb suspect known for religiousness wit temper ,1717, moroni comoros the man accused of directing the bomb attack on the american embassy in kenya came of age in this impoverished indian ocean archipelago land where gifted teen agers leave home to enroll in the radical islamic academies of,C:\Users\rishi\Desktop\docs\docs\d31038t\NYT19981005.0386
274,embassy bomb suspect known for religiousness wit temper ,1754, moroni comoros the man accused of directing the bomb attack on the american embassy in kenya came of age in this impoverished indian ocean archipelago land where gifted teen agers leave home to enroll in the radical islamic academies of,C:\Users\rishi\Desktop\docs\docs\d31038t\NYT19981005.0454
275,u.s says it can tie bin laden to embassy bombings (jt) ,319, new york federal prosecutors in manhattan said wednesday that one of the men accused of conspiring to bomb the u.s embassies in kenya and tanzania in august had met earlier with osama bin laden the suspected mastermind of the attacks,C:\Users\rishi\Desktop\docs\docs\d31038t\NYT19981007.0383
276,vehicles used in tanzania bombing fbi says ,425, dar es salaam tanzania in rare public statement about the august bombings of two u.s embassies in africa the fbi said friday that two vehicles had been used in the attack on the embassy here the fbi also indicated that,C:\Users\rishi\Desktop\docs\docs\d31038t\NYT19981016.0283
277,acting for u.s. saudis asked taliban to deport bin laden ,954, washington urged on by the clinton administration saudi arabia's top intelligence official met privately with the leader of the taliban in late september to try to persuade afghanistan to deport osama bin laden the saudi exile suspected of masterminding the,C:\Users\rishi\Desktop\docs\docs\d31038t\NYT19981017.0140
278,u.s sees brooklyn connection to embassy bombings ,1444, new york several months after the bombing of the world trade center in february 1993 one of the suspects tried to bargain with federal prosecutors in new york offering inside information about the bomb plot in exchange for lighter sentence,C:\Users\rishi\Desktop\docs\docs\d31038t\NYT19981021.0378
279,u.s received warning before nairobi embassy bombing ,825, nairobi kenya nine months before the attack on the american embassy here u.s intelligence officials received detailed warning that islamic radicals were plotting to blow up the building according to kenyan and american officials the warning forecast the aug bombing,C:\Users\rishi\Desktop\docs\docs\d31038t\NYT19981022.0453
280,estrada urges militant unionists to accept pal referendum ,364, manila philippines (ap) president joseph estrada on saturday urged militant unionists at philippine airlines to accept vote by workers approving 10 year no strike deal to revive the debt laden airline on friday about 61 percent of the members of,C:\Users\rishi\Desktop\docs\docs\d31041t\APW19981003.0184
281,philippine airlines resumes international flights sunday ,333, manila philippines (ap) president joseph estrada said saturday the financially troubled philippine airlines will resume its international flights on sunday by flying him to singapore where he will address the world economic forum debt laden pal reopened wednesday with domestic,C:\Users\rishi\Desktop\docs\docs\d31041t\APW19981010.0163
282,government ready to give up stake in philippine airlines ,362, manila philippines (ap) the philippine government is ready to give up its stake in ailing philippine airlines and will not infuse any additional capital if new investor possibly cathay pacific airways comes in officials said tuesday ``our objective is full,C:\Users\rishi\Desktop\docs\docs\d31041t\APW19981110.0245
283,philippine labor strikes lockouts declining ,198, manila philippines (ap) the number of labor strikes and lockouts in the philippines has declined this year despite business difficulties caused by asia's financial crisis the labor department said sunday the department said 712 strikes and lockouts have occurred so,C:\Users\rishi\Desktop\docs\docs\d31041t\APW19981122.0379
284,philippine airlines cathay pacific discuss retrenchment of pal ,295, manila philippines (ap) prospective investor cathay pacific airways wants the number of employees at troubled philippine airlines to be slashed from more than 8 000 to 5 000 but pal has not yet agreed finance secretary edgardo espiritu said monday pal officials,C:\Users\rishi\Desktop\docs\docs\d31041t\APW19981123.0257
285,cathay pacific philippine airlines disagree over retrenchment of ,503, manila philippines (ap) ailing philippine airlines and prospective investor cathay pacific airways have clashed over the laying off of pal workers prompting pal to revive talks with another foreign airline an official said tuesday pal earlier accepted preliminary investment offer,C:\Users\rishi\Desktop\docs\docs\d31041t\APW19981124.0261
286,cathay pacific pulls out of talks with philippine airlines ,546, hong kong (ap) cathay pacific airways said wednesday it had pulled out of talks to buy stake in ailing philippine airlines making the uncertain future at pal even cloudier philippine president joseph estrada said he would try to coax the,C:\Users\rishi\Desktop\docs\docs\d31041t\APW19981202.0265
287,philippine airlines says it will go it alone ,356, manila philippines (ap) philippine airlines said thursday it will attempt to rebuild alone after hong kong's cathay pacific airlines pulled out of talks on acquiring stake in the ailing philippine flag carrier pal had hoped for an infusion of capital,C:\Users\rishi\Desktop\docs\docs\d31041t\APW19981203.0309
288,philippine airlines may not survive without bailout ,1350, manila philippines christmas is sacred holiday in the philippines and nowhere is that more evident than at the headquarters of philippine airlines religious statues adorn executive offices and signs throughout the building announce holiday mass in the main lobby in,C:\Users\rishi\Desktop\docs\docs\d31041t\NYT19981218.0224
289,china holds high profile dissidents colleagues demand release ,614, beijing (ap) china's central government ordered the arrest of prominent democracy campaigner and may use his contacts with exiled chinese dissidents to charge him with harming national security colleague said wednesday two beijing police officers spent 30 minutes telling zha,C:\Users\rishi\Desktop\docs\docs\d31050t\APW19981202.1274
290,china says dissidents endangered the country ,431, beijing (ap) china's government said thursday that two prominent dissidents arrested this week are suspected of endangering national security the clearest sign yet chinese leaders plan to quash would be opposition party foreign ministry spokesman zhu bangzao refused to specify,C:\Users\rishi\Desktop\docs\docs\d31050t\APW19981203.0338
291,with lawyers harassed chinese dissidents go to trial alone ,580, beijing (ap) with attorneys locked up harassed or plain scared two prominent dissidents will defend themselves against charges of subversion thursday in china's highest profile dissident trials in two years qin yongmin's and wang youcai's families were running out of,C:\Users\rishi\Desktop\docs\docs\d31050t\APW19981216.0666
292,china sends jailed dissident into exile ahead of other's trial ,575, beijing (ap) china released respected but ailing labor rights campaigner from prison work camp sunday and immediately sent him into exile in the united states releasing liu nianchun appeared to be an attempt by the government to blunt international criticism,C:\Users\rishi\Desktop\docs\docs\d31050t\APW19981220.0155
293,china defends arrest of prominent dissident ,581, beijing in response to criticism from home and abroad chinese officials broke their silence wednesday to defend their arrest this week of prominent dissident who was trying to form an opposition political party ``xu wenli is suspected of involvement in,C:\Users\rishi\Desktop\docs\docs\d31050t\NYT19981202.0309
294,china appears ready to put leader of new party on trial ,389, beijing one leader of suppressed new political party will be tried on dec 17 on charge of colluding with foreign enemies of china ``to incite the subversion of state power '' according to court documents given to his wife on monday,C:\Users\rishi\Desktop\docs\docs\d31050t\NYT19981207.0280
295,dissident from shanghai arrives in new york ,355, new york chinese dissident fleeing new round of arrests of democracy activists in shanghai arrived here wednesday and announced that he and other opponents of the chinese government plan demonstration thursday at the united nations to protest the crackdown the,C:\Users\rishi\Desktop\docs\docs\d31050t\NYT19981209.0542
296,father of jailed chinese dissident to seek delay in subversion trial ,391, beijing &ur &lr protesting the lack of defense lawyer the father of prominent dissident is to seek delay in his son's subversion trial scheduled to start on thursday in the central city of wuhan the defendant is qin yongmin 45,C:\Users\rishi\Desktop\docs\docs\d31050t\NYT19981216.0357
297,minus lawyers dissidents stand trial in china ,364, beijing the separate trials of two prominent democracy advocates for inciting subversion of the state opened thursday morning with the families of both defendants protesting their inability to hire defense lawyers the trial in the eastern city of hangzhou of,C:\Users\rishi\Desktop\docs\docs\d31050t\NYT19981217.0274
298,no opposition allowed china leader says (jt) ,668, beijing in pointed speech delivered to communist party members in the great hall of the people president jiang zemin made clear friday that china's economic reforms were not prelude to western style multiparty democracy and that those who challenged the,C:\Users\rishi\Desktop\docs\docs\d31050t\NYT19981218.0250
